x u10 v10 w10 u15 v15 w15 u24 v24 w24
3.8992 3.27318 0.178642 -0.903173 6.6423 0.0480883 -1.55703 19.4002 -0.22105 -1.6142
3.9032 3.27209 0.165327 -0.903471 6.64245 0.042618 -1.55677 19.4066 -0.22638 -1.61228
3.9072 3.27116 0.152231 -0.903775 6.64231 0.0368363 -1.55651 19.4131 -0.231604 -1.61031
3.9112 3.27041 0.139481 -0.904079 6.64188 0.0307266 -1.55625 19.4198 -0.23672 -1.6083
3.91521 3.26991 0.127287 -0.90438 6.64103 0.0242765 -1.55599 19.4267 -0.241721 -1.60625
3.91921 3.26969 0.115966 -0.904688 6.63987 0.0174805 -1.55574 19.4336 -0.246605 -1.60415
3.92321 3.26967 0.106012 -0.90497 6.63837 0.0103535 -1.55549 19.4407 -0.251363 -1.60202
3.92721 3.26994 0.0981266 -0.905216 6.63644 0.00293792 -1.55525 19.448 -0.255991 -1.59984
3.93121 3.2704 0.0933156 -0.905398 6.63414 -0.00468797 -1.555 19.4554 -0.260485 -1.59762
3.93521 3.27091 0.0929293 -0.905494 6.63133 -0.012385 -1.55476 19.463 -0.264836 -1.59536
3.93921 3.27124 0.0986274 -0.905479 6.62802 -0.0199236 -1.55455 19.4707 -0.26904 -1.59306
3.94322 3.27075 0.112137 -0.905328 6.62428 -0.026944 -1.55436 19.4786 -0.273091 -1.59072
3.94722 3.26854 0.134494 -0.905045 6.61996 -0.0329018 -1.55425 19.4866 -0.276979 -1.58833
3.95122 3.26371 0.164453 -0.904692 6.6152 -0.0370048 -1.55421 19.4947 -0.280699 -1.5859
3.95522 3.25543 0.196261 -0.904442 6.60999 -0.0381528 -1.55431 19.5031 -0.284242 -1.58344
3.95922 3.24522 0.219633 -0.904481 6.60463 -0.0349144 -1.55459 19.5115 -0.287599 -1.58092
3.96322 3.238 0.228182 -0.904714 6.59948 -0.0256385 -1.55513 19.5201 -0.290763 -1.57837
3.96723 3.23843 0.231677 -0.904719 6.59525 -0.00888349 -1.55593 19.5288 -0.293723 -1.57578
3.97123 3.24495 0.246651 -0.904146 6.59305 0.0156099 -1.55696 19.5377 -0.296469 -1.57315
3.97523 3.25192 0.275088 -0.90325 6.59386 0.0452173 -1.55802 19.5468 -0.29899 -1.57047
3.97923 3.25596 0.307181 -0.902434 6.59788 0.0730018 -1.55883 19.5559 -0.301277 -1.56777
3.98323 3.25672 0.334255 -0.901908 6.60222 0.0904062 -1.55927 19.5653 -0.303315 -1.56503
3.98723 3.2553 0.352769 -0.901711 6.60173 0.0973325 -1.55981 19.5747 -0.30509 -1.56223
3.99123 3.25254 0.362719 -0.901769 6.59436 0.106518 -1.56114 19.5843 -0.306591 -1.55942
3.99524 3.24931 0.365572 -0.902016 6.58378 0.127534 -1.56322 19.594 -0.307799 -1.55657
3.99924 3.24588 0.363069 -0.902368 6.57487 0.156361 -1.56539 19.6038 -0.308701 -1.55368
4.00324 3.24263 0.356752 -0.902795 6.56924 0.184259 -1.5671 19.6137 -0.30928 -1.55076
4.00724 3.23947 0.347807 -0.903235 6.56652 0.205809 -1.5682 19.6237 -0.309518 -1.54783
4.01124 3.23666 0.337105 -0.90368 6.56548 0.219617 -1.56872 19.6339 -0.309396 -1.54487
4.01524 3.23411 0.325257 -0.904108 6.56529 0.226521 -1.56884 19.6441 -0.308895 -1.54187
4.01925 3.23175 0.312685 -0.904516 6.56523 0.228101 -1.56869 19.6544 -0.307995 -1.53886
4.02325 3.22961 0.299667 -0.904903 6.56511 0.225931 -1.56841 19.6647 -0.306676 -1.53585
4.02725 3.22769 0.286372 -0.905257 6.56476 0.221292 -1.56806 19.6751 -0.304921 -1.53283
4.03125 3.22589 0.272924 -0.90558 6.56416 0.215149 -1.5677 19.6854 -0.302706 -1.52981
4.03525 3.22436 0.259386 -0.905875 6.56318 0.208172 -1.56735 19.6958 -0.300013 -1.52679
4.03925 3.2229 0.245798 -0.90615 6.56201 0.200834 -1.56702 19.7061 -0.296821 -1.5238
4.04325 3.22163 0.23219 -0.906398 6.56072 0.193433 -1.56674 19.7164 -0.293111 -1.52082
4.04726 3.22053 0.218573 -0.906623 6.55922 0.186167 -1.5665 19.7266 -0.288869 -1.51787
4.05126 3.21952 0.204968 -0.906829 6.55767 0.179161 -1.56628 19.7366 -0.284082 -1.51497
4.05526 3.21876 0.191398 -0.907017 6.55605 0.172488 -1.56611 19.7464 -0.278736 -1.51211
4.05926 3.21819 0.177906 -0.90718 6.55439 0.166187 -1.56596 19.7561 -0.272824 -1.50933
4.06326 3.2179 0.164559 -0.907341 6.55278 0.160271 -1.56583 19.7654 -0.266341 -1.50661
4.06726 3.21787 0.151467 -0.907463 6.55126 0.154746 -1.56573 19.7745 -0.259288 -1.50398
4.07127 3.21808 0.138793 -0.907576 6.54981 0.149599 -1.56563 19.7832 -0.251667 -1.50147
4.07527 3.21877 0.126796 -0.907671 6.54843 0.144811 -1.56554 19.7915 -0.243489 -1.49906
4.07927 3.21983 0.115828 -0.907761 6.54721 0.140369 -1.56546 19.7994 -0.23477 -1.49678
4.08327 3.22123 0.106443 -0.90783 6.54615 0.136246 -1.56537 19.8067 -0.225528 -1.49463
4.08727 3.22301 0.0993874 -0.907905 6.54526 0.13242 -1.56529 19.8135 -0.21579 -1.49264
4.09127 3.22503 0.095688 -0.907979 6.54457 0.128865 -1.5652 19.8197 -0.205591 -1.49081
4.09527 3.22699 0.0966404 -0.90808 6.54407 0.125559 -1.56509 19.8253 -0.194967 -1.48918
4.09928 3.2285 0.103723 -0.908234 6.54374 0.122472 -1.56497 19.8302 -0.18396 -1.48772
4.10328 3.22851 0.118196 -0.908509 6.54364 0.119578 -1.56484 19.8344 -0.172619 -1.48646
4.10728 3.22578 0.140213 -0.90894 6.54377 0.116852 -1.56469 19.8378 -0.160996 -1.48542
4.11128 3.21925 0.167366 -0.909584 6.54412 0.114267 -1.56452 19.8404 -0.149146 -1.48458
4.11528 3.20904 0.193681 -0.91038 6.54464 0.111797 -1.56436 19.8423 -0.137129 -1.48395
4.11928 3.19865 0.21215 -0.911152 6.54537 0.109417 -1.56418 19.8434 -0.125001 -1.48355
4.12329 3.19381 0.22261 -0.911619 6.54634 0.107107 -1.56398 19.8436 -0.112821 -1.48338
4.12729 3.19725 0.234647 -0.911705 6.54749 0.10484 -1.56377 19.843 -0.100648 -1.48342
4.13129 3.20482 0.255874 -0.911645 6.54884 0.102597 -1.56355 19.8417 -0.0885406 -1.48367
4.13529 3.21088 0.283486 -0.911689 6.55031 0.100358 -1.5633 19.8395 -0.076551 -1.48413
4.13929 3.21304 0.310145 -0.911911 6.55191 0.0981048 -1.56308 19.8366 -0.0647318 -1.4848
4.14329 3.21161 0.330782 -0.912263 6.55361 0.0958147 -1.56283 19.833 -0.0531316 -1.48566
4.14729 3.20799 0.343817 -0.912672 6.55543 0.0934777 -1.56258 19.8286 -0.0417952 -1.48671
4.1513 3.20316 0.349811 -0.913094 6.55735 0.0910739 -1.56231 19.8236 -0.0307519 -1.48794
4.1553 3.19806 0.35013 -0.913496 6.55931 0.0885887 -1.56206 19.8179 -0.0200411 -1.48934
4.1593 3.19311 0.346197 -0.913872 6.56128 0.0860033 -1.56181 19.8117 -0.00968315 -1.49088
4.1633 3.18853 0.339233 -0.914196 6.56333 0.0833063 -1.56155 19.8048 0.000301577 -1.49256
4.1673 3.18443 0.330162 -0.914483 6.56533 0.0804808 -1.56131 19.7976 0.00989722 -1.49437
4.1713 3.18087 0.319655 -0.91473 6.56735 0.0775124 -1.56108 19.7899 0.0191014 -1.49628
4.1753 3.17778 0.308189 -0.914951 6.5692 0.0743796 -1.56085 19.7818 0.0279147 -1.49829
4.17931 3.17513 0.296072 -0.915121 6.57104 0.0710695 -1.56065 19.7735 0.0363511 -1.50036
4.18331 3.17287 0.283525 -0.915261 6.57278 0.0675587 -1.56047 19.7649 0.0444296 -1.50248
4.18731 3.17105 0.270691 -0.915375 6.57437 0.0638287 -1.5603 19.7562 0.052182 -1.50463
4.19131 3.16962 0.257647 -0.915455 6.57584 0.059854 -1.56016 19.7474 0.0596484 -1.50678
4.19531 3.16845 0.244458 -0.915502 6.57715 0.0556124 -1.56003 19.7386 0.0668896 -1.50892
4.19931 3.16766 0.231156 -0.915518 6.57829 0.0510785 -1.55994 19.7299 0.0739802 -1.51102
4.20332 3.16715 0.217759 -0.915507 6.57928 0.046229 -1.55988 19.7215 0.081017 -1.51306
4.20732 3.16693 0.204297 -0.91547 6.58002 0.0410386 -1.55984 19.7134 0.0881177 -1.515
4.21132 3.16703 0.19079 -0.915407 6.58063 0.0354852 -1.55985 19.7056 0.0954366 -1.51684
4.21532 3.1675 0.177276 -0.915316 6.58099 0.0295508 -1.5599 19.6984 0.10316 -1.51854
4.21932 3.16829 0.163808 -0.915195 6.5812 0.023211 -1.56001 19.6917 0.111515 -1.52009
4.22332 3.16945 0.150477 -0.915053 6.58118 0.016457 -1.56016 19.6857 0.120778 -1.52146
4.22732 3.17107 0.137399 -0.914889 6.58093 0.00928471 -1.56036 19.6804 0.131259 -1.52268
4.23133 3.17307 0.124767 -0.914711 6.58047 0.00170774 -1.56061 19.6758 0.143322 -1.52373
4.23533 3.17564 0.112854 -0.914511 6.57987 -0.00622247 -1.56093 19.6717 0.157358 -1.52466
4.23933 3.17875 0.102044 -0.914318 6.579 -0.0144145 -1.5613 19.6681 0.173744 -1.52555
4.24333 3.18229 0.092876 -0.914145 6.57792 -0.0226986 -1.56172 19.6646 0.192823 -1.52644
4.24733 3.18642 0.0860784 -0.91403 6.57667 -0.0307971 -1.56219 19.6608 0.214815 -1.52746
4.25133 3.19077 0.0825939 -0.914001 6.57513 -0.0382635 -1.56269 19.6565 0.239774 -1.5287
4.25534 3.19506 0.0835499 -0.91412 6.57342 -0.0443992 -1.56318 19.6511 0.267506 -1.53031
4.25934 3.19861 0.0901103 -0.914464 6.57148 -0.0481683 -1.56363 19.6443 0.297563 -1.53238
4.26334 3.20047 0.103078 -0.915092 6.56933 -0.0480917 -1.56395 19.6358 0.329265 -1.53497
4.26734 3.19948 0.1222 -0.916051 6.56701 -0.0422373 -1.56404 19.6253 0.361748 -1.53812
4.27134 3.1949 0.145355 -0.917309 6.56471 -0.0284505 -1.56374 19.6129 0.394078 -1.54182
4.27534 3.18745 0.168513 -0.918708 6.56256 -0.00518298 -1.56296 19.5987 0.42529 -1.54605
4.27934 3.18028 0.188088 -0.919962 6.56081 0.0266327 -1.56166 19.5827 0.454496 -1.55073
4.28335 3.17741 0.204702 -0.920929 6.55967 0.0607577 -1.56011 19.5653 0.480941 -1.55577
4.28735 3.17971 0.222891 -0.92171 6.55905 0.0849905 -1.55892 19.5469 0.504099 -1.56105
4.29135 3.1841 0.245257 -0.922531 6.55781 0.0910049 -1.55865 19.5279 0.523685 -1.56644
4.29535 3.18662 0.269499 -0.923497 6.5551 0.0908888 -1.55881 19.5088 0.539675 -1.57181
4.29935 3.18563 0.291313 -0.924537 6.5513 0.105511 -1.55843 19.4901 0.55224 -1.57703
4.30335 3.18156 0.307706 -0.925523 6.54762 0.136622 -1.55734 19.472 0.561679 -1.58203
4.30736 3.17549 0.317756 -0.926381 6.54456 0.171836 -1.55614 19.4549 0.568363 -1.58676
4.31136 3.16859 0.32193 -0.927081 6.54207 0.200987 -1.55528 19.4387 0.572678 -1.59117
4.31536 3.16148 0.321279 -0.927613 6.53989 0.220329 -1.55491 19.4236 0.574982 -1.59525
4.31936 3.15478 0.316956 -0.928009 6.53785 0.230274 -1.55499 19.4096 0.575604 -1.59902
4.32336 3.14871 0.309956 -0.928289 6.53566 0.232859 -1.55537 19.3967 0.574826 -1.60248
4.32736 3.14335 0.301075 -0.928478 6.5334 0.230329 -1.55595 19.3847 0.572885 -1.60567
4.33136 3.13878 0.290887 -0.928599 6.53101 0.224548 -1.55661 19.3737 0.569977 -1.60857
4.33537 3.13497 0.279817 -0.928664 6.52853 0.216872 -1.55729 19.3635 0.566268 -1.61125
4.33937 3.13191 0.268135 -0.928675 6.526 0.20824 -1.55798 19.3541 0.561886 -1.61372
4.34337 3.12949 0.256036 -0.92864 6.52334 0.199246 -1.55861 19.3454 0.556938 -1.61599
4.34737 3.12772 0.243643 -0.928559 6.52071 0.190273 -1.55921 19.3373 0.551518 -1.61809
4.35137 3.12653 0.23103 -0.928462 6.51806 0.181553 -1.55975 19.3297 0.5457 -1.62005
4.35537 3.1259 0.218246 -0.928321 6.51544 0.173215 -1.56026 19.3226 0.539544 -1.62187
4.35938 3.12583 0.205311 -0.92816 6.51282 0.165333 -1.56072 19.316 0.533094 -1.62358
4.36338 3.12627 0.192262 -0.927955 6.5103 0.157942 -1.56114 19.3097 0.526405 -1.62518
4.36738 3.1273 0.179102 -0.927714 6.50788 0.151052 -1.56152 19.3038 0.519502 -1.62669
4.37138 3.12879 0.16587 -0.927446 6.50554 0.144654 -1.56186 19.2982 0.512427 -1.62812
4.37538 3.13078 0.152596 -0.92713 6.50333 0.138737 -1.56217 19.2929 0.505194 -1.62948
4.37938 3.1334 0.139341 -0.926783 6.50115 0.133285 -1.56245 19.2878 0.497836 -1.63077
4.38338 3.13669 0.126196 -0.926386 6.49923 0.128268 -1.5627 19.2829 0.49037 -1.63201
4.38739 3.14056 0.113288 -0.925959 6.49743 0.123663 -1.56292 19.2783 0.482812 -1.63319
4.39139 3.14514 0.100816 -0.925492 6.49579 0.119444 -1.56311 19.2738 0.475176 -1.63433
4.39539 3.15047 0.0890415 -0.925003 6.49435 0.115577 -1.56326 19.2695 0.467483 -1.63542
4.39939 3.15653 0.0783551 -0.924522 6.49314 0.112037 -1.56338 19.2654 0.459734 -1.63648
4.40339 3.1634 0.0692613 -0.924052 6.49212 0.108788 -1.56347 19.2614 0.451949 -1.6375
4.40739 3.17093 0.0624239 -0.923657 6.49132 0.105809 -1.56353 19.2575 0.444121 -1.63848
4.41139 3.1789 0.0586505 -0.923394 6.49076 0.103071 -1.56357 19.2537 0.436279 -1.63944
4.4154 3.18692 0.058842 -0.923325 6.49041 0.100546 -1.56358 19.2501 0.428418 -1.64036
4.4194 3.19444 0.063852 -0.923534 6.4903 0.0982094 -1.56356 19.2466 0.420544 -1.64125
4.4234 3.20051 0.0742092 -0.924095 6.49044 0.096034 -1.56352 19.2432 0.412663 -1.64212
4.4274 3.20439 0.0897636 -0.925053 6.49074 0.0939989 -1.56347 19.2398 0.404781 -1.64296
4.4314 3.20566 0.109383 -0.926357 6.49126 0.0920741 -1.5634 19.2366 0.396897 -1.64378
4.4354 3.20449 0.131164 -0.927887 6.49202 0.0902263 -1.56332 19.2335 0.389022 -1.64458
4.43941 3.2023 0.153334 -0.929478 6.49293 0.0884266 -1.56322 19.2305 0.381153 -1.64535
4.44341 3.20063 0.175318 -0.931043 6.49402 0.0866495 -1.56308 19.2275 0.373293 -1.64609
4.44741 3.19985 0.197521 -0.932581 6.49524 0.0848712 -1.56294 19.2246 0.365447 -1.64682
4.45141 3.19871 0.219882 -0.934132 6.49661 0.0830641 -1.56277 19.2219 0.357617 -1.64752
4.45541 3.19577 0.241024 -0.935691 6.49816 0.0812007 -1.5626 19.2192 0.349799 -1.64819
4.45941 3.19027 0.25896 -0.93715 6.49971 0.0792677 -1.56242 19.2165 0.341998 -1.64886
4.46341 3.18253 0.272199 -0.938417 6.50136 0.0772331 -1.56225 19.214 0.334214 -1.6495
4.46742 3.17324 0.280222 -0.939462 6.503 0.0750798 -1.56206 19.2116 0.326449 -1.65011
4.47142 3.16333 0.283334 -0.94025 6.50468 0.0727895 -1.56187 19.2092 0.318703 -1.6507
4.47542 3.15346 0.282273 -0.940821 6.50639 0.0703382 -1.56167 19.2069 0.310974 -1.65128
4.47942 3.14426 0.277945 -0.941197 6.50806 0.0677056 -1.56149 19.2046 0.303266 -1.65182
4.48342 3.13588 0.271157 -0.941432 6.50967 0.0648718 -1.56131 19.2025 0.295575 -1.65235
4.48742 3.12852 0.262603 -0.941563 6.51117 0.0618161 -1.56114 19.2004 0.287904 -1.65286
4.49143 3.12217 0.252822 -0.941613 6.51261 0.0585235 -1.56099 19.1984 0.280249 -1.65335
4.49543 3.11693 0.242202 -0.941605 6.51394 0.054968 -1.56085 19.1965 0.272617 -1.65382
4.49943 3.11262 0.231021 -0.941585 6.51512 0.0511324 -1.56072 19.1946 0.264998 -1.65426
4.50343 3.10934 0.21948 -0.941532 6.5162 0.0469985 -1.56062 19.1929 0.257401 -1.65469
4.50743 3.10703 0.207704 -0.941456 6.51713 0.0425479 -1.56053 19.1912 0.249819 -1.65509
4.51143 3.10554 0.195792 -0.941385 6.51788 0.0377681 -1.56048 19.1896 0.242256 -1.65547
4.51543 3.10489 0.183789 -0.941278 6.5185 0.0326419 -1.56044 19.1881 0.234708 -1.65583
4.51944 3.1051 0.17171 -0.941151 6.51892 0.0271672 -1.56042 19.1866 0.227178 -1.65616
4.52344 3.10613 0.159563 -0.940999 6.51914 0.0213377 -1.56043 19.1852 0.219661 -1.65647
4.52744 3.10796 0.147354 -0.94083 6.51922 0.0151641 -1.56047 19.1839 0.212162 -1.65677
4.53144 3.11065 0.13508 -0.940632 6.51909 0.0086691 -1.56052 19.1828 0.204675 -1.65704
4.53544 3.11413 0.122759 -0.940399 6.51886 0.00189933 -1.56061 19.1816 0.1972 -1.65728
4.53944 3.11859 0.110416 -0.940137 6.5184 -0.00506604 -1.56072 19.1806 0.189741 -1.6575
4.54345 3.12397 0.0981206 -0.939837 6.51775 -0.0121096 -1.56084 19.1796 0.182298 -1.65769
4.54745 3.13039 0.085962 -0.939501 6.51692 -0.0190282 -1.56098 19.1788 0.174864 -1.65786
4.55145 3.13794 0.0741037 -0.939119 6.51589 -0.0255321 -1.56113 19.1779 0.167443 -1.65801
4.55545 3.14665 0.0627654 -0.938699 6.51476 -0.0311774 -1.56129 19.1773 0.160032 -1.65814
4.55945 3.15674 0.0522597 -0.938232 6.51338 -0.035324 -1.56144 19.1766 0.152633 -1.65824
4.56345 3.16818 0.043015 -0.937715 6.51186 -0.0370531 -1.56156 19.1761 0.145242 -1.65832
4.56745 3.18104 0.035595 -0.937151 6.51014 -0.0351084 -1.56163 19.1756 0.137863 -1.65837
4.57146 3.19515 0.0307094 -0.936569 6.50843 -0.0279147 -1.5616 19.1753 0.130494 -1.6584
4.57546 3.21024 0.0292022 -0.935999 6.50675 -0.0138027 -1.56141 19.175 0.123134 -1.6584
4.57946 3.22579 0.0319516 -0.93549 6.50531 0.00824129 -1.56105 19.1749 0.115787 -1.65837
4.58346 3.24108 0.0397438 -0.9351 6.50432 0.0368349 -1.5605 19.1748 0.108444 -1.65831
4.58746 3.25502 0.0530158 -0.934915 6.50385 0.0656483 -1.55989 19.1748 0.10111 -1.65824
4.59146 3.26654 0.0716258 -0.934953 6.50372 0.0835754 -1.55946 19.1749 0.0937845 -1.65813
4.59546 3.27467 0.0947311 -0.935259 6.50287 0.0856701 -1.55942 19.1751 0.0864703 -1.65799
4.59947 3.27877 0.120898 -0.935827 6.50035 0.0861037 -1.55958 19.1754 0.0791642 -1.65784
4.60347 3.27878 0.148344 -0.936627 6.49685 0.101396 -1.55954 19.1758 0.0718648 -1.65764
4.60747 3.2746 0.175191 -0.937632 6.49357 0.129157 -1.55923 19.1763 0.0645749 -1.65742
4.61147 3.26647 0.199638 -0.938766 6.49092 0.158183 -1.55884 19.1769 0.0572927 -1.65718
4.61547 3.25491 0.220146 -0.939952 6.48877 0.181204 -1.55854 19.1776 0.0500173 -1.6569
4.61947 3.24073 0.235693 -0.941129 6.48689 0.196237 -1.55838 19.1785 0.042754 -1.65659
4.62348 3.22501 0.245917 -0.942247 6.48515 0.204053 -1.55834 19.1794 0.0355026 -1.65625
4.62748 3.20885 0.251071 -0.943241 6.48345 0.206289 -1.55844 19.1804 0.0282549 -1.65588
4.63148 3.19303 0.251841 -0.944122 6.4816 0.204568 -1.55861 19.1816 0.0210236 -1.65548
4.63548 3.17823 0.249057 -0.944876 6.47972 0.2002 -1.55886 19.1828 0.0138008 -1.65505
4.63948 3.16477 0.243585 -0.945519 6.47772 0.194153 -1.55913 19.1842 0.00658831 -1.65459
4.64348 3.15284 0.236155 -0.946068 6.47564 0.18712 -1.55942 19.1857 -0.000609115 -1.65409
4.64748 3.14254 0.22737 -0.946539 6.4735 0.179577 -1.55974 19.1873 -0.00779496 -1.65355
4.65149 3.13363 0.217691 -0.946933 6.47134 0.171848 -1.56004 19.189 -0.0149648 -1.65298
4.65549 3.12622 0.207446 -0.947284 6.46912 0.164153 -1.56035 19.1908 -0.0221205 -1.65238
4.65949 3.12022 0.196881 -0.947601 6.46693 0.156628 -1.56067 19.1928 -0.0292593 -1.65175
4.66349 3.11542 0.186139 -0.947873 6.46467 0.149371 -1.56097 19.1949 -0.0363796 -1.65108
4.66749 3.11186 0.175327 -0.948123 6.46245 0.142441 -1.56126 19.1971 -0.0434814 -1.65037
4.67149 3.10939 0.16451 -0.948349 6.46026 0.135875 -1.56155 19.1995 -0.0505623 -1.64962
4.6755 3.10808 0.153714 -0.948558 6.45809 0.129691 -1.56181 19.2019 -0.0576211 -1.64885
4.6795 3.10775 0.142973 -0.94874 6.45601 0.123902 -1.56207 19.2045 -0.0646521 -1.64802
4.6835 3.10841 0.132295 -0.948895 6.45393 0.118508 -1.5623 19.2073 -0.0716557 -1.64716
4.6875 3.10999 0.1217 -0.949039 6.45201 0.113499 -1.5625 19.2101 -0.0786363 -1.64626
4.6915 3.11261 0.111222 -0.949159 6.45021 0.108875 -1.5627 19.2131 -0.0855798 -1.64532
4.6955 3.11626 0.100893 -0.949247 6.44851 0.104619 -1.56287 19.2163 -0.0924923 -1.64435
4.6995 3.12088 0.0907732 -0.949313 6.44694 0.100719 -1.56302 19.2196 -0.0993683 -1.64334
4.70351 3.12647 0.0809495 -0.949351 6.4455 0.0971564 -1.56314 19.223 -0.106206 -1.64228
4.70751 3.13318 0.071548 -0.949368 6.44426 0.0939129 -1.56325 19.2266 -0.113002 -1.64119
4.71151 3.14093 0.0627409 -0.949351 6.44321 0.0909662 -1.56332 19.2303 -0.119751 -1.64006
4.71551 3.14976 0.0547562 -0.949299 6.44229 0.0882938 -1.56337 19.2342 -0.126456 -1.63888
4.71951 3.15961 0.0478916 -0.94921 6.44166 0.0858706 -1.5634 19.2382 -0.133109 -1.63766
4.72351 3.17038 0.04251 -0.949067 6.44113 0.0836666 -1.56339 19.2423 -0.139705 -1.63641
4.72752 3.18195 0.0390328 -0.948872 6.4409 0.0816517 -1.56336 19.2466 -0.146243 -1.63511
4.73152 3.19421 0.0379117 -0.948597 6.44083 0.0797956 -1.56331 19.2511 -0.152724 -1.63377
4.73552 3.20664 0.0396023 -0.948242 6.44095 0.0780638 -1.56323 19.2557 -0.159138 -1.63238
4.73952 3.21873 0.0444579 -0.947815 6.44134 0.0764288 -1.56315 19.2605 -0.165484 -1.63095
4.74352 3.23001 0.0526718 -0.947318 6.44185 0.0748714 -1.56304 19.2653 -0.171755 -1.62949
4.74752 3.23981 0.0641698 -0.946762 6.44256 0.0733754 -1.56289 19.2704 -0.177948 -1.62798
4.75152 3.24763 0.0785743 -0.946179 6.44343 0.0719067 -1.56272 19.2756 -0.184064 -1.62643
4.75553 3.25302 0.0952158 -0.945598 6.44447 0.070431 -1.56253 19.281 -0.19009 -1.62484
4.75953 3.25572 0.113204 -0.945078 6.44563 0.0689115 -1.56233 19.2865 -0.196028 -1.6232
4.76353 3.25557 0.131537 -0.944645 6.44688 0.0673148 -1.5621 19.2922 -0.201869 -1.62152
4.76753 3.25258 0.149174 -0.94433 6.44826 0.0656091 -1.56186 19.298 -0.207611 -1.61979
4.77153 3.24699 0.165132 -0.944186 6.44967 0.0637661 -1.56162 19.304 -0.213252 -1.61803
4.77553 3.23905 0.178586 -0.944201 6.45117 0.0617564 -1.56135 19.3101 -0.218785 -1.61623
4.77954 3.22929 0.188973 -0.944387 6.45271 0.059553 -1.56109 19.3163 -0.224203 -1.61439
4.78354 3.21825 0.196028 -0.944729 6.45421 0.05713 -1.56082 19.3227 -0.229508 -1.6125
4.78754 3.20661 0.199797 -0.945189 6.45573 0.0544607 -1.56055 19.3293 -0.234688 -1.61057
4.79154 3.19484 0.200554 -0.945744 6.45726 0.0515244 -1.56027 19.336 -0.239745 -1.6086
4.79554 3.18337 0.198713 -0.94636 6.45869 0.048294 -1.55999 19.3428 -0.244674 -1.60659
4.79954 3.17262 0.194755 -0.94699 6.46012 0.0447512 -1.5597 19.3498 -0.249469 -1.60455
4.80354 3.16274 0.189146 -0.947628 6.46148 0.0408759 -1.55941 19.3569 -0.254129 -1.60246
4.80755 3.15388 0.182303 -0.948243 6.46274 0.0366492 -1.55912 19.3641 -0.258643 -1.60034
4.81155 3.14603 0.174586 -0.94883 6.46397 0.0320559 -1.55882 19.3715 -0.263018 -1.59818
4.81555 3.13936 0.166285 -0.949379 6.46503 0.0270851 -1.55852 19.379 -0.267246 -1.59598
4.81955 3.1337 0.157628 -0.94988 6.4661 0.0217289 -1.5582 19.3866 -0.271322 -1.59374
4.82355 3.12912 0.14879 -0.950342 6.46707 0.0159864 -1.55788 19.3944 -0.275245 -1.59147
4.82755 3.12554 0.1399 -0.950744 6.468 0.0098681 -1.55756 19.4022 -0.27901 -1.58917
4.83155 3.12306 0.131064 -0.951112 6.4688 0.00339542 -1.55722 19.4102 -0.282614 -1.58682
4.83556 3.12154 0.122349 -0.951438 6.46958 -0.00338676 -1.55688 19.4184 -0.286057 -1.58444
4.83956 3.1211 0.113818 -0.951709 6.47034 -0.0104046 -1.55654 19.4266 -0.289333 -1.58203
4.84356 3.12161 0.105517 -0.951945 6.47102 -0.0175405 -1.55619 19.4349 -0.292442 -1.57958
4.84756 3.12322 0.0975008 -0.952135 6.47172 -0.0246164 -1.55584 19.4434 -0.295375 -1.57708
4.85156 3.1257 0.0898115 -0.952291 6.47243 -0.0313555 -1.55548 19.452 -0.298132 -1.57456
4.85556 3.12926 0.0825241 -0.952392 6.47318 -0.0373513 -1.55515 19.4607 -0.300703 -1.57199
4.85957 3.13384 0.0757178 -0.952458 6.47389 -0.0420128 -1.55485 19.4696 -0.303087 -1.5694
4.86357 3.13944 0.0695008 -0.952485 6.47459 -0.0444897 -1.55461 19.4785 -0.305277 -1.56676
4.86757 3.14595 0.0640042 -0.952469 6.47523 -0.0436272 -1.55446 19.4876 -0.307264 -1.56408
4.87157 3.15342 0.0593841 -0.952402 6.47563 -0.037944 -1.5545 19.4968 -0.309038 -1.56136
4.87557 3.16178 0.0558259 -0.952288 6.47548 -0.0258003 -1.55475 19.5062 -0.310595 -1.5586
4.87957 3.17083 0.0535434 -0.952127 6.47428 -0.00599031 -1.55534 19.5156 -0.311919 -1.5558
4.88357 3.1805 0.052756 -0.951908 6.47135 0.0208513 -1.5563 19.5252 -0.312997 -1.55296
4.88758 3.19049 0.0536948 -0.951653 6.46618 0.0499603 -1.55755 19.535 -0.313816 -1.55008
4.89158 3.20062 0.0565398 -0.951342 6.45943 0.0715892 -1.55876 19.5449 -0.314356 -1.54716
4.89558 3.21043 0.0614142 -0.950981 6.45417 0.0784161 -1.55944 19.5549 -0.314605 -1.54419
4.89958 3.21947 0.0683322 -0.950594 6.45368 0.0792865 -1.55947 19.565 -0.314536 -1.54118
4.90358 3.22747 0.0771631 -0.950189 6.45714 0.091308 -1.55945 19.5753 -0.31413 -1.53814
4.90758 3.23402 0.0876359 -0.949773 6.46077 0.116686 -1.5598 19.5857 -0.313363 -1.53507
4.91159 3.23873 0.0993083 -0.949365 6.46232 0.145612 -1.56044 19.5961 -0.312204 -1.53195
4.91559 3.24145 0.111633 -0.948978 6.46176 0.169871 -1.56114 19.6067 -0.310627 -1.52881
4.91959 3.24204 0.123982 -0.948635 6.45975 0.186444 -1.56177 19.6174 -0.308606 -1.52564
